% This dataset includes descriptions of hypothetical samples corresponding to 23 species of gilled mushrooms in the 
% Agaricus and Lepiota Family Mushroom drawn from The Audubon Society Field Guide to North American Mushrooms (1981). 
% Each species is identified as definitely edible, definitely poisonous, or of unknown edibility and not recommended. 
% This latter class was combined with the poisonous one. The Guide clearly states that there is no simple rule for 
% determining the edibility of a mushroom; no rule like "leaflets three, let it be'' for Poisonous Oak and Ivy.

@relation mushrooms

@attribute cap-shape {Bell,Conical,Convex,Flat,Knobbed,Sunken}
@attribute cap-surface {Fibrous,Grooves,Scaly,Smooth}
@attribute cap-color {Brown,Buff,Cinnamon,Gray,Green,Pink,Purple,Red,White,Yellow}
@attribute bruises {Yes,No}
@attribute odor {Almond,Anise,Creosote,Fishy,Foul,Musty,None,Pungent,Spicy}
@attribute gill-attachment {Attached,Free}
@attribute gill-spacing {Close,Crowded}
@attribute gill-size {Broad,Narrow}
@attribute gill-color {Black,Brown,Buff,Chocolate,Gray,Green,Orange,Pink,Purple,Red,White,Yellow}
@attribute stalk-shape {Enlarging,Tapering}
@attribute stalk-root {Bulbous,Club,Equal,Rooted,Missing}
@attribute stalk-surface-above-ring {Fibrous,Scaly,Silky,Smooth}
@attribute stalk-surface-below-ring {Fibrous,Scaly,Silky,Smooth}
@attribute stalk-color-above-ring {Brown,Buff,Cinnamon,Gray,Orange,Pink,Red,White,Yellow}
@attribute stalk-color-below-ring {Brown,Buff,Cinnamon,Gray,Orange,Pink,Red,White,Yellow}
@attribute veil-type {Partial,Universal}
@attribute veil-color {Brown,Orange,White,Yellow}
@attribute ring-number {None,One,Two}
@attribute ring-type {Evanescent,Flaring,Large,None,Pendant}
@attribute spore-print-color {Black,Brown,Buff,Chocolate,Green,Orange,Purple,White,Yellow}
@attribute population {Abundant,Clustered,Numerous,Scattered,Several,Solitary}
@attribute habitat {Grasses,Leaves,Meadows,Paths,Urban,Waste,Woods}
@attribute class {Edible,Poisonous}

@data
Flat,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Knobbed,Fibrous,White,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Smooth,Silky,White,White,Partial,White,Two,Pendant,White,Numerous,Grasses,Edible
Knobbed,Scaly,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Scaly,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Scaly,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Scaly,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Knobbed,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Knobbed,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Brown,No,None,Attached,Close,Broad,Brown,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Partial,Orange,One,Pendant,Buff,Several,Leaves,Edible
Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Knobbed,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Knobbed,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Knobbed,Scaly,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Knobbed,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Gray,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Smooth,Silky,White,White,Partial,White,Two,Pendant,White,Numerous,Grasses,Edible
Knobbed,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Knobbed,Scaly,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Knobbed,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Knobbed,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Knobbed,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Knobbed,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Scaly,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Knobbed,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Scaly,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Flat,Smooth,Red,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Bell,Fibrous,Gray,No,None,Free,Crowded,Broad,Pink,Enlarging,Missing,Smooth,Silky,White,White,Partial,White,Two,Pendant,White,Scattered,Grasses,Edible
Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Knobbed,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Bell,Smooth,Brown,No,None,Attached,Close,Broad,Orange,Enlarging,Missing,Smooth,Smooth,Orange,Orange,Partial,Brown,One,Pendant,Yellow,Several,Leaves,Edible
Flat,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Scaly,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Smooth,Pink,Pink,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Knobbed,Scaly,Cinnamon,No,Musty,Attached,Close,Broad,White,Enlarging,Club,Silky,Scaly,Cinnamon,Cinnamon,Partial,White,None,None,White,Clustered,Woods,Poisonous
Convex,Smooth,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,White,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Brown,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,White,Pink,Partial,White,One,Evanescent,White,Several,Paths,Poisonous
Convex,Smooth,Brown,No,Fishy,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,Pink,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Convex,Scaly,Red,No,Spicy,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,White,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Convex,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Silky,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
Flat,Smooth,Red,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Smooth,Pink,White,Partial,White,One,Evanescent,White,Several,Leaves,Poisonous
Flat,Smooth,Brown,No,Foul,Free,Close,Narrow,Buff,Tapering,Missing,Smooth,Silky,Pink,White,Partial,White,One,Evanescent,White,Several,Woods,Poisonous
